id,company_name,product_name,composition
1046,"SHISEIDO","アイブローペンシル ダークブラウン662","ステアリン酸,水添ヒマシ油,リンゴ酸ジイソステアリル,モクロウ,ミツロウ,水添ヤシ油,水添パーム核油,水酸化Ａｌ,水添パーム油,トコフェロール,シア脂,レシチン,酸化鉄,合成金雲母,酸化チタン商品の改良や表示方法の変更などにより、実際の成分と一部異なる場合があります。実際の成分は商品の表示をご覧ください。"
1047,"SHISEIDO","アイブローペンシル グレー963","ステアリン酸,水添ヒマシ油,リンゴ酸ジイソステアリル,モクロウ,ミツロウ,水添ヤシ油,水添パーム核油,水酸化Ａｌ,水添パーム油,トコフェロール,シア脂,レシチン,酸化鉄,合成金雲母,酸化チタン商品の改良や表示方法の変更などにより、実際の成分と一部異なる場合があります。実際の成分は商品の表示をご覧ください。"
1118,"SHISEIDO","アイブローペンシル ライトブラウン","ベヘン酸,モクロウ,水添ヒマシ油,酢酸ステアリン酸スクロース,トリオクタノイン,水添パーム油,リンゴ酸ジイソステアリル,パーム核油,パーム油,マカデミアナッツ油,トコフェロール,クエン酸,（＋／－）酸化鉄,酸化チタン,マイカ商品の改良や表示方法の変更などにより、実際の成分と一部異なる場合があります。実際の成分は商品の表示をご覧ください。"
1119,"SHISEIDO","アイブローペンシル ダークブラウン","ベヘン酸,モクロウ,水添ヒマシ油,酢酸ステアリン酸スクロース,トリオクタノイン,水添パーム油,リンゴ酸ジイソステアリル,パーム核油,パーム油,マカデミアナッツ油,トコフェロール,クエン酸,（＋／－）酸化鉄,酸化チタン,マイカ商品の改良や表示方法の変更などにより、実際の成分と一部異なる場合があります。実際の成分は商品の表示をご覧ください。"
1133,"SHISEIDO","アイブロウペンシル 01","水添野菜油,合成ミツロウ,カルナウバロウ,ミツロウ,トコフェロール,レシチン,パルミチン酸アスコルビル,ステアリン酸グリセリル,オレイン酸グリセリル,クエン酸,（＋/－）,マイカ,酸化チタン,酸化鉄商品の改良や表示方法の変更などにより、実際の成分と一部異なる場合があります。実際の成分は商品の表示をご覧ください。"
1134,"SHISEIDO","アイブロウペンシル 03","水添野菜油,合成ミツロウ,カルナウバロウ,ミツロウ,トコフェロール,レシチン,パルミチン酸アスコルビル,ステアリン酸グリセリル,オレイン酸グリセリル,クエン酸,（＋/－）,マイカ,酸化チタン,酸化鉄商品の改良や表示方法の変更などにより、実際の成分と一部異なる場合があります。実際の成分は商品の表示をご覧ください。"
1135,"SHISEIDO","アイブロウペンシル 04","水添野菜油,合成ミツロウ,カルナウバロウ,ミツロウ,トコフェロール,レシチン,パルミチン酸アスコルビル,ステアリン酸グリセリル,オレイン酸グリセリル,クエン酸,（＋/－）,マイカ,酸化チタン,酸化鉄商品の改良や表示方法の変更などにより、実際の成分と一部異なる場合があります。実際の成分は商品の表示をご覧ください。"
1136,"SHISEIDO","アイブロウペンシル 05","水添野菜油,合成ミツロウ,カルナウバロウ,ミツロウ,トコフェロール,レシチン,パルミチン酸アスコルビル,ステアリン酸グリセリル,オレイン酸グリセリル,クエン酸,（＋/－）,マイカ,酸化チタン,酸化鉄商品の改良や表示方法の変更などにより、実際の成分と一部異なる場合があります。実際の成分は商品の表示をご覧ください。"
433,SHISEIDO,ブロウインクトリオ 01,"【ペンシル】ステアリン酸,モクロウ,水添ヒマシ油,トリエチルヘキサノイン,テトラ（ヒドロキシステアリン酸／イソステアリン酸）ジペンタエリスリチル,トリ酢酸テトラステアリン酸スクロース,セスキオレイン酸ソルビタン,水酸化Ａｌ,トコフェロール,合成金雲母,酸化チタン,酸化鉄,マイカ【パウダー】タルク,トリイソステアリン,ヒドロキシステアリン酸エチルヘキシル,シリカ,ジメチコン,イソステアリン酸ソルビタン,テトラ（ヒドロキシステアリン酸／イソステアリン酸）ジペンタエリスリチル,メチコン,ステアリン酸Ｍｇ,水酸化Ａｌ,トコフェロール,フェノキシエタノール,デヒドロ酢酸Ｎａ,マイカ,酸化鉄,酸化チタン商品の改良や表示方法の変更などにより、実際の成分と一部異なる場合があります。実際の成分は商品の表示をご覧ください。"
434,SHISEIDO,ブロウインクトリオ 02,"【ペンシル】ステアリン酸,モクロウ,水添ヒマシ油,トリエチルヘキサノイン,テトラ（ヒドロキシステアリン酸／イソステアリン酸）ジペンタエリスリチル,トリ酢酸テトラステアリン酸スクロース,セスキオレイン酸ソルビタン,水酸化Ａｌ,トコフェロール,合成金雲母,酸化チタン,酸化鉄,マイカ【パウダー】タルク,トリイソステアリン,ヒドロキシステアリン酸エチルヘキシル,シリカ,ジメチコン,イソステアリン酸ソルビタン,テトラ（ヒドロキシステアリン酸／イソステアリン酸）ジペンタエリスリチル,メチコン,ステアリン酸Ｍｇ,水酸化Ａｌ,トコフェロール,フェノキシエタノール,デヒドロ酢酸Ｎａ,マイカ,酸化鉄,酸化チタン商品の改良や表示方法の変更などにより、実際の成分と一部異なる場合があります。実際の成分は商品の表示をご覧ください。"
